ชื่อการค้า,ชื่อเครื่องสำอาง,เลขที่ใบรับจดแจ้ง,ปีที่จดแจ้ง,ประเภทการจดแจ้ง,สถานะใบรับจดแจ้ง,วันที่อนุญาต,วันที่หมดอายุ,ชื่อผู้ประกอบการ,ชื่อและที่อยู่ผู้ผลิตต่างประเทศ,ชื่อผู้ว่าจ้างผลิต,เลขอ้างอิงสำหรับ,SKUs
นิกิ เอสเซนเชียล NIKI ESSENTIALS,เอสเซนเชียล โซลาร์ ชีลด์ เอสพีเอฟ 50+ พีเอ++++ ESSENTIAL SOLAR SHIELD SPF 50+ PA++++,73-1-6800023600,68,ผลิต,อนุมัติ,29/7/2568,28/7/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,นาง ลิสา หงสนันทน์,U1CM00073168000236007362000251C,
โอเดลล่า O'DELLA,เฟมินีน วอช FEMININE WASH,73-1-6800027166,68,ผลิต,อนุมัติ,25/8/2568,24/8/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,บริษัท ดีไวน์ อินเตอร์กรุ๊ป จำกัด,U1CM00073168000271667362000251C,
แพนซี แลบ PANZY LAB,แฮปปี้จั้ก อันเดอร์อาร์ม แอนด์ ดีโอโดแรนด์ ครีม HAPPY JUGG UNDERARM AND DEODORANT CREAM,73-1-6800005946,68,ผลิต,อนุมัติ,23/2/2568,22/2/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,บริษัท แพนซีแลบ จำกัด,U1CM00073168000059467362000251C,
เปอร์ติส PERTIS,แอนตี้-เบลมมิช คอนเซินเทรท เซรั่ม ANTI-BLEMISH CONCENTRATE SERUM,73-1-6800007646,68,ผลิต,ยกเลิก (14/10/2568),8/3/2568,14/10/2568,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,บริษัท จีร่า แฟมิลี่ จำกัด,U1CM00073168000076467362000251C,
เปอร์ติส PERTIS,มอยซ์เจอไรซิ่ง ซอฟท์ ครีม MOISTURIZING SOFT CREAM,73-1-6800009722,68,ผลิต,อนุมัติ,25/3/2568,24/3/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,บริษัท จีร่า แฟมิลี่ จำกัด,U1CM00073168000097227362000251C,
ฟาร์มูล่า PHARMULAR,อัลตรามอยส์ คลีนซิ่ง เจล ULTRAMOIST CLEANSING GEL,73-1-6800015598,68,ผลิต,อนุมัติ,21/5/2568,20/5/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,บริษัท ฟาร์ม่า เรซิพี จำกัด,U1CM00073168000155987362000251C,
ไซคี PSYCHE,สตาร์ กลาส แอนตี้ เอจจิ้ง เซรั่ม STAR GRASS ANTI AGING SERUM,73-1-6800017710,68,ผลิต,อนุมัติ,9/6/2568,8/6/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,บริษัท ไซคี คอสเมติกส์ จำกัด,U1CM00073168000177107362000251C,
รูคินส์ ROUKINS,แอนติ แอคเน่ แอนด์ ดาร์ค สปอต เซรั่ม ANTI ACNE AND DARK SPOT SERUM,73-1-6800009327,68,ผลิต,อนุมัติ,21/3/2568,20/3/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,นางสาว ธัญพิชชา เหมืองอุ่น,U1CM00073168000093277362000251C,
รูคินส์ ROUKINS,เซราไมด์ ไฮโดร บาลานซิ่ง แอนด์ ซูธิง มอยซ์เจอร์ไรเซอร์ โลชั่น CERAMIDE HYDRO BALANCING AND SOOTHING MOISTURIZER LOTION,73-1-6800018563,68,ผลิต,อนุมัติ,17/6/2568,16/6/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,นางสาว ธัญพิชชา เหมืองอุ่น,U1CM00073168000185637362000251C,
ซีเครท มี SECRET ME,โนโวเรติน อินเทนซีฟ บอดี้ ออยล์ NOVORETIN INTENSIVE BODY OIL,73-1-6800007386,68,ผลิต,อนุมัติ,6/3/2568,5/3/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,บริษัท ซีเครท มี จำกัด,U1CM00073168000073867362000251C,
