ชื่อการค้า,ชื่อเครื่องสำอาง,เลขที่ใบรับจดแจ้ง,ปีที่จดแจ้ง,ประเภทการจดแจ้ง,สถานะใบรับจดแจ้ง,วันที่อนุญาต,วันที่หมดอายุ,ชื่อผู้ประกอบการ,ชื่อและที่อยู่ผู้ผลิตต่างประเทศ,ชื่อผู้ว่าจ้างผลิต,เลขอ้างอิงสำหรับ,SKUs
ซัม บาย มิ SOME BY MI,กาแลคโตมายเซส กลูต้าไธโอน โกลว์ เซรั่ม มาส์ก GALACTOMYCES GLUTATHIONE GLOW SERUM MASK,10-2-6800010585,68,นำเข้า,อนุมัติ,29/3/2568,28/3/2571,บริษัท กู้ด พีเพิล เทรดดิ้ง จำกัด,"IMINE CO.,LTD. 40-37, GAJANGSANEOPSEOBUK-RO, OSAN-SI GYEONGGI-DO , KOREA, SOUTH",,U1CM00010268000105851064132431C,
ซัมบายมี SOME BY MI,กาแลคโตมัยเซส เพียว วิตามิน ซี โกลว์ เซรั่ม GALACTOMYCES PURE VITAMIN C GLOW SERUM,10-2-6800012543,68,นำเข้า,อนุมัติ,16/4/2568,15/4/2571,บริษัท คอนเน็ต อินเตอร์เนชั่นแนล จำกัด,"GREENCOS CO., LTD. 64-30, HAGUNSANDAN 1-RO, YANGCHON-EUP, GIMPO-SI, GYEONGGI-DO, , KOREA, SOUTH",,U1CM00010268000125431067096451C,
ซัม บาย มิ SOME BY MI,แลคโต ซอย เอนไซม์ ดีพ คลีนซิ่ง โฟม LACTO SOY ENZYME DEEP CLEANSING FOAM,10-2-6800018696,68,นำเข้า,อนุมัติ,29/5/2568,28/5/2571,บริษัท กู้ด พีเพิล เทรดดิ้ง จำกัด,"NOWCOS CO., LTD. 37, AYAMOK-GIL, SOJENG-MYEON SEJONG-SI , KOREA, SOUTH",,U1CM00010268000186961064132431C,
ซัมบายมี SOME BY MI,มาย เรตินอล แวนิตี้ MY RETINOL VANITY,10-2-6800035448,68,นำเข้า,อนุมัติ,30/9/2568,29/9/2571,บริษัท คอนเน็ต อินเตอร์เนชั่นแนล จำกัด,"PERENNEBELL CO., LTD. 18F, 410 TEHERAN-RO. GANGNAM-GU 06192, SEOUL, , KOREA, SOUTH",,U1CM00010268000354481067096451C,
ซัมบายมี SOME BY MI,นิว เรตินอล พีอาร์ บ็อกซ์ NEW RETINOL PR BOX,10-2-6800035524,68,นำเข้า,อนุมัติ,30/9/2568,29/9/2571,บริษัท คอนเน็ต อินเตอร์เนชั่นแนล จำกัด,"PERENNEBELL CO., LTD. 18F, 410 TEHERAN-RO. GANGNAM-GU 06192, SEOUL, , KOREA, SOUTH",,U1CM00010268000355241067096451C,
ซัม บาย มิ SOME BY MI,พีดีอาร์เอ็น สไปรูลินา พอร์เลส ไพรเมอร์ PDRN SPIRULINA PORELESS PRIMER,10-2-6800012883,68,นำเข้า,อนุมัติ,18/4/2568,17/4/2571,บริษัท กู้ด พีเพิล เทรดดิ้ง จำกัด,"KOLMAR KOREA CO., LTD. 157, PYEONGCHEON-RO 850BEON-GIL, WONMI-GU, BUCHEON-SI GYEONGGI-DO , KOREA, SOUTH",,U1CM00010268000128831064132431C,
ซัม บาย มิ SOME BY MI,พีดีอาร์เอ็น สไปรูลินา ซูทติ้ง รีแพร์ เซรั่ม PDRN SPIRULINA SOOTHING REPAIR SERUM,10-2-6800012757,68,นำเข้า,อนุมัติ,17/4/2568,16/4/2571,บริษัท กู้ด พีเพิล เทรดดิ้ง จำกัด,"KOLMAR KOREA CO., LTD 22-17, SANDAN-GIL, JEONUI-MYEON, SEJONG-SI , KOREA, SOUTH",,U1CM00010268000127571064132431C,
ซัมบายมี SOME BY MI,พีดีอาร์เอ็น สไปรูลินา ซูทติ้ง รีแพร์ เซรั่ม PDRN SPIRULINA SOOTHING REPAIR SERUM,10-2-6800029315,68,นำเข้า,อนุมัติ,15/8/2568,14/8/2571,บริษัท คอนเน็ต อินเตอร์เนชั่นแนล จำกัด,"KOLMAR KOREA CO.,LTD 22-17,SANDAN-GIL,JEONUI-MYEON,KOREA SEJONG-SI , KOREA, SOUTH",,U1CM00010268000293151067096451C,
ซัม บาย มิ SOME BY MI,พีดีอาร์เอ็น สไปรูลินา ซูทติ้ง เชอร์เบท มาส์ก PDRN SPIRULINA SOOTHING SHERBET MASK,10-2-6800012759,68,นำเข้า,อนุมัติ,17/4/2568,16/4/2571,บริษัท กู้ด พีเพิล เทรดดิ้ง จำกัด,"NORDINARY INC. 81, SEONGGEOSANDAN 2-RO, SEONGGEO-EUP, SEOBUK-GU, CHEONAN-SI CHUNGCHEONGNAM-DO , KOREA, SOUTH",,U1CM00010268000127591064132431C,
ซัมบายมี SOME BY MI,พีดีอาร์เอ็น สไปรูลินา ซูทติ้ง เชอร์เบท มาส์ก PDRN SPIRULINA SOOTHING SHERBET MASK,10-2-6800031228,68,นำเข้า,อนุมัติ,28/8/2568,27/8/2571,บริษัท คอนเน็ต อินเตอร์เนชั่นแนล จำกัด,"NORDINARY INC. 81, SEONGGEOSANDAN 2-RO, SEONGGEO-EUP, SEOBUK-GU, CHEONAN-SI CHUNGCHEONGNAM-DO, , KOREA, SOUTH",,U1CM00010268000312281067096451C,
ซัม บาย มิ SOME BY MI,เรียล เอเอชเอ.บีเอชเอ.พีเอชเอ คาล์มมิ่ง แคร์ มาส์ก REAL AHA.BHA.PHA CALMING CARE MASK,10-2-6800010592,68,นำเข้า,อนุมัติ,29/3/2568,28/3/2571,บริษัท กู้ด พีเพิล เทรดดิ้ง จำกัด,"ANCORS CO., LTD. 56-24, GAJANGSANEOPSEO-RO, OSAN-SI GYEONGGI-DO , KOREA, SOUTH",,U1CM00010268000105921064132431C,
ซัม บาย มิ SOME BY MI,เรียล อโล ซูทติ้ง แคร์ มาส์ก REAL ALOE SOOTHING CARE MASK,10-2-6800010593,68,นำเข้า,อนุมัติ,29/3/2568,28/3/2571,บริษัท กู้ด พีเพิล เทรดดิ้ง จำกัด,"ANCORS CO., LTD. 56-24, GAJANGSANEOPSEO-RO, OSAN-SI GYEONGGI-DO , KOREA, SOUTH",,U1CM00010268000105931064132431C,
ซัม บาย มิ SOME BY MI,เรียล ซิก้า คาล์มมิ่ง แคร์ มาส์ก REAL CICA CALMING CARE MASK,10-2-6800010591,68,นำเข้า,อนุมัติ,29/3/2568,28/3/2571,บริษัท กู้ด พีเพิล เทรดดิ้ง จำกัด,"ANCORS CO., LTD. 56-24, GAJANGSANEOPSEO-RO, OSAN-SI GYEONGGI-DO , KOREA, SOUTH",,U1CM00010268000105911064132431C,
ซัมบายมี SOME BY MI,เรียล ซิก้า คาล์มมิ่ง แคร์ มาส์ก REAL CICA CALMING CARE MASK,10-2-6800012606,68,นำเข้า,อนุมัติ,17/4/2568,16/4/2571,บริษัท คอนเน็ต อินเตอร์เนชั่นแนล จำกัด,"ANCORS CO., LTD. 56-24, GAJANGSANEOPSEO-RO, OSAN-SI, GYEONGGI-DO , KOREA, SOUTH",,U1CM00010268000126061067096451C,
ซัม บาย มิ SOME BY MI,เรียล กลูต้าไธโอน ไบรท์เทนนิ่ง แคร์ มาส์ก REAL GLUTATHIONE BRIGHTENING CARE MASK,10-2-6800010587,68,นำเข้า,อนุมัติ,29/3/2568,28/3/2571,บริษัท กู้ด พีเพิล เทรดดิ้ง จำกัด,"ANCORS CO., LTD. 56-24, GAJANGSANEOPSEO-RO, OSAN-SI GYEONGGI-DO , KOREA, SOUTH",,U1CM00010268000105871064132431C,
