ชื่อการค้า,ชื่อเครื่องสำอาง,เลขที่ใบรับจดแจ้ง,ปีที่จดแจ้ง,ประเภทการจดแจ้ง,สถานะใบรับจดแจ้ง,วันที่อนุญาต,วันที่หมดอายุ,ชื่อผู้ประกอบการ,ชื่อและที่อยู่ผู้ผลิตต่างประเทศ,ชื่อผู้ว่าจ้างผลิต,เลขอ้างอิงสำหรับ,SKUs
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,เลม่อน ทาร์ต คูลลิ่ง เอสเซนส์ มาส์ก LEMON TART COOLING ESSENCE MASK,13-1-6800024985,68,ผลิต,ยกเลิก (5/9/2568),7/8/2568,5/9/2568,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000249851366000701C,
โจจิซีเคร็ท ยัง JOJI SECRET YOUNG,โลลิป็อป คูลลิ่ง เอสเซนส์ มาส์ก LOLLIPOP COOLING ESSENCE MASK,13-1-6800019741,68,ผลิต,ยกเลิก (25/7/2568),25/6/2568,25/7/2568,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000197411366000701C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,โลลิป็อป คูลลิ่ง เอสเซนส์ มาส์ก LOLLIPOP COOLING ESSENCE MASK,13-1-6800024962,68,ผลิต,ยกเลิก (5/9/2568),6/8/2568,5/9/2568,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000249621366000701C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,เลิฟ อิน เดอะ ฟัน แฟร์ เพอร์ฟูม บอดี้ ไพรเมอร์ โลชั่น LOVE IN THE FUN FAIR PERFUME BODY PRIMER LOTION,13-1-6800022696,68,ผลิต,อนุมัติ,21/7/2568,20/7/2571,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000226961366000701C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,เลิฟส วิสเปอร์ ดรีมมิ่ง ยู เพอร์ฟูม บอดี้ มิสต์ LOVE'S WHISPER DREAMING YOU PERFUME BODY MIST,13-1-6800005674,68,ผลิต,อนุมัติ,20/2/2568,19/2/2571,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000056741366000701C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,ลูมิโกลว์-ซี พิงค์ เลม่อน LUMIGLOW-C PINK LEMON,13-1-6800009607,68,ผลิต,อนุมัติ,25/3/2568,24/3/2571,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000096071366000701C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,ลูมิโกลว์-ซี พิงค์ เลม่อน ครีม LUMIGLOW-C PINK LEMON CREAM,13-1-6800007138,68,ผลิต,อนุมัติ,4/3/2568,3/3/2571,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000071381366000701C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,ลูมิโกลว์-ซี พิงค์ เลม่อน เจล คลีนเซอร์ LUMIGLOW-C PINK LEMON GEL CLEANSER,13-1-6800007137,68,ผลิต,อนุมัติ,4/3/2568,3/3/2571,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000071371366000701C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,ลูมิโกลว์-ซี พิงค์ เลม่อน เซรั่ม LUMIGLOW-C PINK LEMON SERUM,13-1-6800008798,68,ผลิต,อนุมัติ,18/3/2568,17/3/2571,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000087981366000701C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,มาเดคคาสโซไซด์ แอคเน่ ช็อต เซรั่ม MADECASSOSIDE ACNE SHOT SERUM,13-1-6800025626,68,ผลิต,อนุมัติ,13/8/2568,12/8/2571,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000256261366000701C,
